DOI,Name,Temperature,proton conductivity,RH,Ea,Guest,NOTE,Water Adsorption(cm^3/g),g/g,mol/mol,weight,wt%
10.1039/d0dt02834g,PABKAI,298.0,6.55e-08,65.0,,"imidazole,DMF",Im@Eu-MOF,20.49196991258386,,,,0.0162
10.1039/d0dt02834g,PABKAI,298.0,5.70061e-07,85.0,,"imidazole,DMF",Im@Eu-MOF,21.521419690290497,,,,0.017
10.1039/d0dt02834g,PABKAI,298.0,2.7909e-06,93.0,,"imidazole,DMF",Im@Eu-MOF,31.77793730557549,,,,0.0249
10.1039/d1dt00612f,ASEHUE,298.0,2.89e-05,85.0,,Me2NH,IPCE-2Pd,52.9536,,,,
10.1039/d1dt00612f,ASEHUE,368.0,0.00811,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
10.1039/d1dt00612f,ASEHUE,357.847049,0.005535158,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
10.1039/d1dt00612f,ASEHUE,347.7692342,0.003284581,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
10.1039/d1dt00612f,ASEHUE,338.2400693,0.002143088,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
10.1039/d1dt00612f,ASEHUE,327.8753025,0.001302267,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
10.1039/d1dt00612f,ASEHUE,317.8134435,0.000670255,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
10.1039/d1dt00612f,ASEHUE,307.6099629,0.00038841,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
10.1039/d1dt00612f,ASEHUE,297.7697049,0.000165352,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
10.1039/d1dt02116h,OZEYIE,298.0,1.9e-06,50.0,,Me2NH,2,,,,,
10.1039/d1dt02116h,OZEYIE,298.0,4.56e-06,60.0,,Me2NH,2,,,,,
10.1039/d1dt02116h,OZEYIE,298.0,1.21e-05,70.0,,Me2NH,2,,,,,
10.1039/d1dt02116h,OZEYIE,298.0,3.25e-05,80.0,,Me2NH,2,,,,,
10.1039/d1dt02116h,OZEYIE,298.0,0.000103,90.0,,Me2NH,2,,,,,
10.1039/d1dt02116h,OZEYIE,298.0,0.000172,98.0,0.51,Me2NH,2,,,,,
10.1039/d1dt02116h,OZEYIE,308.0,0.000293,98.0,0.51,Me2NH,2,,,,,
10.1039/d1dt02116h,OZEYIE,318.0,0.000677,98.0,0.51,Me2NH,2,,,,,
10.1039/d1dt02116h,OZEYIE,328.0,0.000932,98.0,0.51,Me2NH,2,,,,,
10.1039/d1dt02116h,OZEYIE,338.0,0.0014,98.0,0.51,Me2NH,2,,,,,
10.1039/d1dt02116h,OZEYIE,348.0,0.00249,98.0,0.51,Me2NH,2,,,,,
10.1039/d1dt02116h,OZEYIE,358.0,0.00447,98.0,0.51,Me2NH,2,,,,,
10.1039/d1dt02610k,VADDUD,295.0,3.1e-09,70.0,,,Ga-CAU-53,97.84,,,,
10.1039/d1dt02610k,VADDUD,295.0,6.27e-09,75.0,,,Ga-CAU-53,105.35,,,,
10.1039/d1dt02610k,VADDUD,295.0,1.08e-08,80.0,,,Ga-CAU-53,115.73,,,,
10.1039/d1dt02610k,VADDUD,295.0,1.72e-08,85.0,,,Ga-CAU-53,121.47,,,,
10.1039/d1dt02610k,VADDUD,295.0,2.8e-08,90.0,0.66,,Ga-CAU-53,132.5,,,,
10.1039/d1dt02610k,VADDUD,303.203,5.18e-08,90.0,0.66,,Ga-CAU-53,132.5,,,,
10.1039/d1dt02610k,VADDUD,313.203,1.19e-07,90.0,0.66,,Ga-CAU-53,132.5,,,,
10.1039/d1dt04129k,MAMXUX,323.0,2.24e-07,60.0,,,1,176.736,,,,
10.1039/d1dt04129k,MAMXUX,323.0,2.71e-07,65.0,,,1,180.09599999999998,,,,
10.1039/d1dt04129k,MAMXUX,323.0,3.56e-07,70.0,,,1,185.2032,,,,
10.1039/d1dt04129k,MAMXUX,323.0,5.5e-07,75.0,,,1,185.2032,,,,
10.1039/d1dt04129k,MAMXUX,323.0,1.12e-06,80.0,,,1,186.592,,,,
10.1039/d1dt04129k,MAMXUX,323.0,2.84e-06,85.0,,,1,191.296,,,,
10.1039/d1dt04129k,MAMXUX,323.0,7.94e-06,90.0,,,1,195.0144,,,,
10.1039/d1dt04129k,MAMXUX,323.0,7.92e-05,98.0,0.64,,1,206.304,,,,
10.1039/d1dt04129k,MAMXUX,333.0,0.000173,98.0,0.64,,1,206.304,,,,
10.1039/d1dt04129k,MAMXUX,343.0,0.000354,98.0,0.64,,1,206.304,,,,
10.1039/d1dt04129k,MAMXUX,353.0,0.000363,98.0,0.64,,1,206.304,,,,
10.1039/d1dt04129k,MAMXUX,363.0,0.00114,98.0,0.64,,1,206.304,,,,
10.1039/d1nj03002g,EBIVIY,323.0,1.94e-08,68.0,1.16,,,81.31763702812279,0.0654,,,
10.1039/d1nj03002g,EBIVIY,333.0,2.18e-08,68.0,1.16,,,81.31763702812279,0.0654,,,
10.1039/d1nj03002g,EBIVIY,343.0,1.87e-07,68.0,1.16,,,81.31763702812279,0.0654,,,
10.1039/d1nj03002g,EBIVIY,353.0,7.91e-07,68.0,1.16,,,81.31763702812279,0.0654,,,
10.1039/d1nj03002g,EBIVIY,363.0,1.42e-06,68.0,1.16,,,81.31763702812279,0.0654,,,
10.1039/d1nj03002g,EBIVIY,373.0,2.28e-06,68.0,1.16,,,81.31763702812279,0.0654,,,
10.1039/d1nj03002g,EBIVIY,323.0,4.35e-07,75.0,,,,84.17743160250632,0.0677,,,
10.1039/d1nj03002g,EBIVIY,333.0,8.75e-07,75.0,,,,84.17743160250632,0.0677,,,
10.1039/d1nj03002g,EBIVIY,343.0,1.28e-06,75.0,,,,84.17743160250632,0.0677,,,
10.1039/d1nj03002g,EBIVIY,353.0,1.65e-06,75.0,,,,84.17743160250632,0.0677,,,
10.1039/d1nj03002g,EBIVIY,363.0,2.67e-06,75.0,,,,84.17743160250632,0.0677,,,
10.1039/d1nj03002g,EBIVIY,373.0,4.9e-06,75.0,,,,84.17743160250632,0.0677,,,
10.1039/d1nj03002g,EBIVIY,323.0,2.93e-07,85.0,,,,87.53458175504349,0.0704,,,
10.1039/d1nj03002g,EBIVIY,333.0,1.44e-06,85.0,,,,87.53458175504349,0.0704,,,
10.1039/d1nj03002g,EBIVIY,343.0,1.71e-05,85.0,,,,87.53458175504349,0.0704,,,
10.1039/d1nj03002g,EBIVIY,353.0,7.48e-05,85.0,,,,87.53458175504349,0.0704,,,
10.1039/d1nj03002g,EBIVIY,363.0,9.28e-05,85.0,,,,87.53458175504349,0.0704,,,
10.1039/d1nj03002g,EBIVIY,373.0,0.000109,85.0,,,,87.53458175504349,0.0704,,,
10.1039/d1nj03002g,EBIVIY,313.0,1.52e-06,93.0,,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,323.0,6.53e-06,93.0,,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,333.0,1.56e-05,93.0,,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,343.0,4.53e-05,93.0,,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,353.0,6.19e-05,93.0,,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,363.0,9.75e-05,93.0,,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,373.0,0.000163,93.0,,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,303.0,6.68e-06,98.0,0.52,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,313.0,1.31e-05,98.0,0.52,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,323.0,2.85e-05,98.0,0.52,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,333.0,3.41e-05,98.0,0.52,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,343.0,4.67e-05,98.0,0.52,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,353.0,9.33e-05,98.0,0.52,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,363.0,0.000159,98.0,0.52,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,EBIVIY,373.0,0.000287,98.0,0.52,,,91.1404096966575,0.0733,,,
10.1039/d1nj03002g,IMUYOG,323.0,7.71e-07,68.0,0.55,,,149.20667344609686,0.12,,,
10.1039/d1nj03002g,IMUYOG,333.0,1.04e-06,68.0,0.55,,,149.20667344609686,0.12,,,
10.1039/d1nj03002g,IMUYOG,343.0,2.04e-06,68.0,0.55,,,149.20667344609686,0.12,,,
10.1039/d1nj03002g,IMUYOG,353.0,2.98e-06,68.0,0.55,,,149.20667344609686,0.12,,,
10.1039/d1nj03002g,IMUYOG,363.0,5.28e-06,68.0,0.55,,,149.20667344609686,0.12,,,
10.1039/d1nj03002g,IMUYOG,373.0,8.65e-06,68.0,0.55,,,149.20667344609686,0.12,,,
10.1039/d1nj03002g,IMUYOG,323.0,1.21e-06,75.0,,,,152.68816249317248,0.1228,,,
10.1039/d1nj03002g,IMUYOG,333.0,2.09e-06,75.0,,,,152.68816249317248,0.1228,,,
10.1039/d1nj03002g,IMUYOG,343.0,3.86e-06,75.0,,,,152.68816249317248,0.1228,,,
10.1039/d1nj03002g,IMUYOG,353.0,5.07e-06,75.0,,,,152.68816249317248,0.1228,,,
10.1039/d1nj03002g,IMUYOG,363.0,1.05e-05,75.0,,,,152.68816249317248,0.1228,,,
10.1039/d1nj03002g,IMUYOG,373.0,8.11e-05,75.0,,,,152.68816249317248,0.1228,,,
10.1039/d1nj03002g,IMUYOG,323.0,1.91e-06,85.0,,,,157.91039606378587,0.127,,,
10.1039/d1nj03002g,IMUYOG,333.0,2.57e-06,85.0,,,,157.91039606378587,0.127,,,
10.1039/d1nj03002g,IMUYOG,343.0,4.67e-06,85.0,,,,157.91039606378587,0.127,,,
10.1039/d1nj03002g,IMUYOG,353.0,6.13e-06,85.0,,,,157.91039606378587,0.127,,,
10.1039/d1nj03002g,IMUYOG,363.0,7.58e-06,85.0,,,,157.91039606378587,0.127,,,
10.1039/d1nj03002g,IMUYOG,373.0,1.12e-05,85.0,,,,157.91039606378587,0.127,,,
10.1039/d1nj03002g,IMUYOG,323.0,1.64e-06,93.0,,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,333.0,2.74e-06,93.0,,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,343.0,5.37e-06,93.0,,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,353.0,6.65e-06,93.0,,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,363.0,8.24e-06,93.0,,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,373.0,1.67e-05,93.0,,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,303.0,9.56e-06,98.0,,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,313.0,1.3e-05,98.0,0.55,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,323.0,1.98e-05,98.0,0.55,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,333.0,3.75e-05,98.0,0.55,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,343.0,8e-05,98.0,0.55,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,353.0,0.000142,98.0,0.55,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,363.0,0.00022,98.0,0.55,,,161.51622400539983,0.1299,,,
10.1039/d1nj03002g,IMUYOG,373.0,0.000308,98.0,0.55,,,161.51622400539983,0.1299,,,
10.1039/d1nj05335c,LAPYAG,353.0,0.00236,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,347.6676714,0.002209692,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,343.0284611,0.002079878,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,337.9977016,0.00193973,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,333.0,0.00175,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,328.3651683,0.001541839,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,322.8139042,0.001389011,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,318.3547427,0.001196106,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,313.0,0.00104,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,307.9405552,0.00094474,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,303.1910862,0.000721969,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,298.0528209,0.000630205,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,293.0,0.000547,100.0,0.25,,,19.566895543005728,,,,0.01548
10.1039/d1nj05335c,LAPYAG,293.0,4.85e-05,33.0,,,,5.562531040909826,,,,0.00445
10.1039/d1nj05335c,LAPYAG,293.0,5.7e-05,55.0,,,,9.429129274365453,,,,0.00752
10.1039/d1nj05335c,LAPYAG,293.0,0.000385,86.0,,,,15.6248593672652,,,,0.0124
10.1039/d1nj05335c,LAPYAG,293.0,0.000503,98.0,,,,19.566895543005728,,,,0.01548
10.1039/d1qi01610e,GARCOV,298.0,1.06e-05,30.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,308.0,1.84e-05,30.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,318.0,2.28e-05,30.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,328.0,4.04e-05,30.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,338.0,5.23e-05,30.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,348.0,8.06e-05,30.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,358.0,0.000145,30.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,368.0,0.000322,30.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,298.0,2.32e-05,40.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,308.0,3.75e-05,40.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,318.0,8.76e-05,40.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,328.0,0.000138,40.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,338.0,0.000263,40.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,348.0,0.00045,40.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,358.0,0.000728,40.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,368.0,0.00106,40.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,298.0,0.000116,50.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,308.0,0.00017,50.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,318.0,0.000265,50.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,328.0,0.000532,50.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,338.0,0.000804,50.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,348.0,0.00138,50.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,358.0,0.00251,50.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,368.0,0.00562,50.0,,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,298.0,0.000235,60.0,0.52,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,308.0,0.00038,60.0,0.52,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,318.0,0.00062,60.0,0.52,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,328.0,0.00101,60.0,0.52,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,338.0,0.00231,60.0,0.52,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,348.0,0.0038,60.0,0.52,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,358.0,0.00522,60.0,0.52,Me2NH,2,,,,,
10.1039/d1qi01610e,GARCOV,368.0,0.00883,60.0,0.52,Me2NH,2,,,,,
10.1039/d1ra01528a,CUKXUC01,293.0,0.000134,98.0,0.44,,,117.0921468514466,,,,0.086
10.1039/d1ra01528a,CUKXUC01,298.0,0.000163,98.0,0.44,,,117.0921468514466,,,,0.086
10.1039/d1ra01528a,CUKXUC01,303.0,0.000198,98.0,0.44,,,117.0921468514466,,,,0.086
10.1039/d1ra01528a,CUKXUC01,308.0,0.000252,98.0,0.44,,,117.0921468514466,,,,0.086
10.1039/d1ra01528a,CUKXUC01,313.0,0.000317,98.0,0.44,,,117.0921468514466,,,,0.086
10.1039/d1ra01528a,CUKXUC01,318.0,0.000407,98.0,0.44,,,117.0921468514466,,,,0.086
10.1039/d1ra01528a,CUKXUC01,323.0,0.000528,98.0,0.44,,,117.0921468514466,,,,0.086
10.1039/d1ra01528a,CUKXUC01,333.0,0.000804,98.0,0.44,,,117.0921468514466,,,,0.086
10.1039/d1ra01528a,CUKXUC01,343.0,0.00148,98.0,0.44,,,117.0921468514466,,,,0.086
10.1039/d1ra01528a,CUKXUC01,353.0,0.0035,98.0,0.44,,,117.0921468514466,,,,0.086
10.1039/d1ra01528a,CUKXUC01,298.0,1.42e-05,60.0,0.44,,,79.43262411347519,,,,0.06
10.1039/d1ra01528a,CUKXUC01,298.0,2.38e-05,70.0,0.44,,,85.09021842355178,,,,0.064
10.1039/d1ra01528a,CUKXUC01,298.0,4.9e-05,80.0,0.44,,,94.24364123159305,,,,0.0704
10.1039/d1ra01528a,CUKXUC01,298.0,7.45e-05,90.0,0.44,,,105.27838033261028,,,,0.078
10.1039/d1ta09348g,MAQLAV,298.0,0.00579,33.0,,,BUT-76,218.4,,,,
10.1039/d1ta09348g,MAQLAV,298.0,1.95e-06,53.0142,,,BUT-76,281.3,,,,
10.1039/d1ta09348g,MAQLAV,298.0,4.01e-05,65.0,,,BUT-76,322.55,,,,
10.1039/d1ta09348g,MAQLAV,298.0,0.000133999,74.8227,,,BUT-76,361.5,,,,
10.1039/d1ta09348g,MAQLAV,298.0,0.000289128,84.7518,,,BUT-76,396.23,,,,
10.1039/d1ta09348g,MAQLAV,298.0,0.0021,100.0,,,BUT-76,450.35,,,,
10.1039/d1ta09348g,MAQLAV,353.0,0.00855,100.0,0.25,,BUT-76,450.35,,,,
10.1039/d1ta09348g,MAQLAV,342.9884584,0.007252712,100.0,0.25,,BUT-76,450.35,,,,
10.1039/d1ta09348g,MAQLAV,333.1267947,0.004511154,100.0,0.25,,BUT-76,450.35,,,,
10.1039/d1ta09348g,MAQLAV,323.0882063,0.003139126,100.0,0.25,,BUT-76,450.35,,,,
10.1039/d1ta09348g,MAQLAV,313.0899789,0.002885481,100.0,0.25,,BUT-76,450.35,,,,
10.1039/d1ta09348g,MAQLAV,303.1791364,0.002441421,100.0,0.25,,BUT-76,450.35,,,,
10.1039/d2ce00747a,CENXUS,308.0,1.29e-11,65.0,,,1,,,,,
10.1039/d2ce00747a,CENXUS,308.0,1.53e-11,74.908,,,1,,,,,
10.1039/d2ce00747a,CENXUS,308.0,7.49e-11,85.0304,,,1,,,,,
10.1039/d2ce00747a,CENXUS,308.0,7.33e-10,90.0103,,,1,,,,,
10.1039/d2ce00747a,CENXUS,308.0,8.38e-08,95.0953,,,1,,,,,
10.1039/d2ce00747a,CENXUS,308.0,3.27e-06,98.0,0.4,,1,,,,,
10.1039/d2ce00747a,CENXUS,312.9465,4.68e-06,98.0,0.4,,1,,,,,
10.1039/d2ce00747a,CENXUS,318.0107,6.19e-06,98.0,0.4,,1,,,,,
10.1039/d2ce00747a,CENXUS,322.9572,8.74e-06,98.0,0.4,,1,,,,,
10.1039/d2ce00747a,CENXUS,328.0214,1.17e-05,98.0,0.4,,1,,,,,
10.1039/d2ce00747a,CENXUS,333.0857,1.44e-05,98.0,0.4,,1,,,,,
10.1039/d2ce00747a,CENXUS,338.0321,1.65e-05,98.0,0.4,,1,,,,,
10.1039/d2ce00747a,CENXUS,342.9786,1.93e-05,98.0,0.4,,1,,,,,
10.1039/d2ce00747a,CENXUS,348.0428,2.27e-05,98.0,0.4,,1,,,,,
10.1039/d2ce00747a,CENXUS,352.9893,2.65e-05,98.0,0.4,,1,,,,,
10.1039/d2ce00747a,CENXUS,358.0,3.46e-05,98.0,0.4,,1,,,,,
10.1039/d2ce00747a,CENNES,308.0,9.36e-12,65.0,,,2,,,,,
10.1039/d2ce00747a,CENNES,308.0,1.53e-11,74.9982,,,2,,,,,
10.1039/d2ce00747a,CENNES,308.0,3.45e-11,85.0257,,,2,,,,,
10.1039/d2ce00747a,CENNES,308.0,1.69e-10,90.182,,,2,,,,,
10.1039/d2ce00747a,CENNES,308.0,8.16e-09,94.9007,,,2,,,,,
10.1039/d2ce00747a,CENNES,308.0,8.15e-07,98.0,0.56,,2,,,,,
10.1039/d2ce00747a,CENNES,312.9465,1.15e-06,98.0,0.56,,2,,,,,
10.1039/d2ce00747a,CENNES,318.0107,1.23e-06,98.0,0.56,,2,,,,,
10.1039/d2ce00747a,CENNES,323.0749,3.31e-06,98.0,0.56,,2,,,,,
10.1039/d2ce00747a,CENNES,328.0214,4.17e-06,98.0,0.56,,2,,,,,
10.1039/d2ce00747a,CENNES,333.0857,6.11e-06,98.0,0.56,,2,,,,,
10.1039/d2ce00747a,CENNES,338.0321,6.77e-06,98.0,0.56,,2,,,,,
10.1039/d2ce00747a,CENNES,342.9786,8.96e-06,98.0,0.56,,2,,,,,
10.1039/d2ce00747a,CENNES,348.0428,1.02e-05,98.0,0.56,,2,,,,,
10.1039/d2ce00747a,CENNES,353.1071,1.28e-05,98.0,0.56,,2,,,,,
10.1039/d2ce00747a,CENNES,358.0,1.53e-05,98.0,0.56,,2,,,,,
10.1039/d2dt00193d,KECWEY,298.0,7.2e-06,65.0,,,,,,,,
10.1039/d2dt00193d,KECWEY,298.0,7.45e-06,75.07,,,,,,,,
10.1039/d2dt00193d,KECWEY,298.0,3.38e-05,85.0387,,,,,,,,
10.1039/d2dt00193d,KECWEY,298.0,0.000942,98.0,0.17,,,,,,,
10.1039/d2dt00193d,KECWEY,338.0,0.00297,98.0,0.17,,,,,,,
10.1039/d2dt00193d,KECWEY,333.1023823,0.002824716,98.0,0.17,,,,,,,
10.1039/d2dt00193d,KECWEY,327.9430429,0.002691007,98.0,0.17,,,,,,,
10.1039/d2dt00193d,KECWEY,323.0673305,0.002489161,98.0,0.17,,,,,,,
10.1039/d2dt00193d,KECWEY,317.9670459,0.002297231,98.0,0.17,,,,,,,
10.1039/d2dt00193d,KECWEY,312.9057997,0.002073341,98.0,0.17,,,,,,,
10.1039/d2dt00193d,KECWEY,308.0041026,0.001876794,98.0,0.17,,,,,,,
10.1039/d2dt00193d,KECWEY,303.0,0.00167,98.0,0.17,,,,,,,
10.1039/d3dt01028g,OFIMOJ,313.0,7.75e-08,75.0,,Me2NH,CUST-736,,,,,
10.1039/d3dt01028g,OFIMOJ,313.0,1.53e-07,84.9559,,Me2NH,CUST-736,,,,,
10.1039/d3dt01028g,OFIMOJ,313.0,1.63e-07,90.1324,,Me2NH,CUST-736,,,,,
10.1080/00958972.2014.957689,RORTAV,373.0,6.3e-05,75.1429,,,,62.25,,,,
10.1080/00958972.2014.957689,RORTAV,373.0,0.000121512,85.3572,,,,63.29,,,,
10.1080/00958972.2020.1728745,MUNLIT,358.0200062,0.000319332,95.0,0.41,,,,,,,
10.1080/00958972.2020.1728745,MUNLIT,347.9749597,0.000239732,95.0,0.41,,,,,,,
10.1080/00958972.2020.1728745,MUNLIT,337.9143252,0.00019,95.0,0.41,,,,,,,
10.1080/00958972.2020.1728745,MUNLIT,328.0323309,0.000124453,95.0,0.41,,,,,,,
10.1107/S2052520619013209,MOYZAE,298.0,7.41e-09,95.0,0.95,,1,,,,,
10.14102/j.cnki.0254-5861.2011-2761,AJUCOA,343.0,0.000647,0.0,0.568,,FJU-302,,,,,
10.14102/j.cnki.0254-5861.2011-2761,AJUCOA,334.5589342,0.000502014,0.0,0.568,,FJU-302,,,,,
10.14102/j.cnki.0254-5861.2011-2761,AJUCOA,322.8712293,0.000342989,0.0,0.568,,FJU-302,,,,,
10.14102/j.cnki.0254-5861.2011-2761,AJUCOA,313.7717561,0.000199285,0.0,0.568,,FJU-302,,,,,
10.1021/acsami.8b22327,XOJQOF,233.0,3.45e-07,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,303.0,0.000205,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,363.5028589,0.001568508,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,352.6627803,0.001296729,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,342.4505073,0.001012961,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,332.811928,0.000747731,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,322.4412673,0.000523816,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,312.6964124,0.00032789,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,292.7880449,0.000109237,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,282.7862362,4.65e-05,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,272.9935655,1.42e-05,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,263.0187716,6.76e-06,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,252.9711461,3.62e-06,100.0,0.5,,FJU-10,,,,,
10.1021/acsami.8b22327,XOJQOF,242.9478318,1.64e-06,100.0,0.5,,FJU-10,,,,,
10.1021/acs.cgd.1c00385,YAHVUC,338.0,9.56e-05,98.0,0.1,,2,92.0,,,,
10.1021/acs.cgd.1c00385,YAHVUC,322.8555932,9.27e-05,98.0,0.1,,2,92.0,,,,
10.1021/acs.cgd.1c00385,YAHVUC,307.8817734,8.81e-05,98.0,0.1,,2,92.0,,,,
10.1021/acs.cgd.1c00385,YAHVUC,298.0,6.54e-05,98.0,0.1,,2,92.0,,,,
10.1021/acs.cgd.1c00385,YAHVUC,298.0,3.01e-12,33.0155,0.1,,2,52.0,,,,
10.1021/acs.cgd.1c00385,YAHVUC,298.0,8.58e-12,53.1389,0.1,,2,55.0,,,,
10.1021/acs.cgd.1c00385,YAHVUC,298.0,9.61e-10,75.2372,0.1,,2,61.0,,,,
10.1021/acs.chemmater.8b02765,YINQUK,293.0,1.46e-06,99.0,,,MFM-550(Ce),,,,,
10.1021/acs.chemmater.8b02765,YINRIZ,293.0,7.85e-06,99.0,,,MFM-550(Nd),,,,,
10.1021/acs.chemmater.8b02765,MAXFUO01,293.0,0.000289,99.0,,,MFM-555(Sm),,,,,
10.1021/acs.chemmater.8b02765,YINQUK,293.0,5.05e-07,70.0,,,MFM-550(Ce),,,,,
10.1021/acs.chemmater.8b02765,YINRIZ,293.0,2.47e-06,70.0,,,MFM-550(Nd),,,,,
